id,Distance to transit,Number of rooms,Year of construction,Material,Sales price
3912,3.0287548429554976,7,1999,Wood,2160.105564698049
3913,3.5324346929754302,6,1987,Wood,4163.061838017921
3914,3.7476700274733763,7,1997,Wood,2619.3633683235853
3915,3.5315978271256885,6,1984,Stucco,2299.047879025616
3916,2.0333856080673445,5,1975,Wood,3203.7875467088766
3917,2.2672762625822296,6,1983,Stucco,2019.936340571168
3918,2.3675755466398214,6,1995,Wood,2421.942052185644
3919,2.3783235928491777,6,1995,Concrete,1982.8142244264948
3920,3.038920131024422,7,2000,Wood,2678.5936930370362
3921,2.761804729703807,4,1995,Stucco,3144.027268069345
3922,2.348621720436598,4,1987,Wood,2004.713802246255
3923,2.342490181173153,7,1996,Wood,3478.566483766118
3924,3.0073983453163615,7,2002,Wood,1379.518992590662
3925,2.7458723556458726,6,1987,Stucco,2146.406749854841
3926,1.9644248429809967,6,1991,Concrete,2756.827796525244
3927,2.6591038376825056,7,1980,Wood,2353.475403555589
3928,1.929827200066979,7,2001,Concrete,2479.1090637783636
3929,2.7363325542039285,7,2009,Wood,3367.842162068056
3930,2.514311114590517,4,1982,Wood,1975.9598985635757
3931,1.5825682217585983,7,1981,Wood,2243.839965690861
3932,2.9041019250075735,8,1992,Wood,2712.5529926699137
3933,2.472569246583327,5,1998,Wood,1511.63436774725
3934,1.7918751233285404,4,1981,Wood,2113.678349153224
3935,3.4816733905574893,5,1999,Wood,1525.956837798978
3936,2.0211306206677206,8,1990,Wood,3019.8855040947205
3937,3.3989126237184806,4,1976,Gingerbread,1264.9469249053232
3938,4.910186992814456,6,1973,Wood,1515.8504881162955
3939,2.9507917493787588,5,1994,Gingerbread,1780.2583226107306
3940,3.423424071202001,6,2010,Wood,1873.9744552681864
3941,1.8439131533278261,5,2016,Wood,2807.110175360857
3942,2.5850249860747256,5,2008,Stucco,2904.76206439345
3943,2.58148012346137,7,1989,Gingerbread,1893.4116344346728
3944,1.8857733341994618,6,1986,Wood,2103.7528330641394
3945,2.0775701379306084,6,1988,Wood,1735.5592077848926
3946,3.44632874530434,6,1991,Wood,3067.89305811932
3947,1.924729521930407,7,2014,Wood,2341.107153487436
3948,2.8715519266038996,6,1983,Gingerbread,2558.2818864684596
3949,1.6469899625423645,7,2002,Wood,2283.6925363721944
3950,3.598064250563419,4,1999,Wood,1601.36221177569
3951,2.410695787777813,4,1986,Concrete,2343.9957087672415
3952,3.212568775137453,7,1991,Wood,2674.902743167913
3953,2.9177796755758667,5,1983,Wood,1889.7128784031609
3954,2.5117222019360264,5,2004,Wood,2457.661727516948
3955,3.0368085846580555,7,1978,Wood,2014.9754774254916
3956,2.8972609328458185,6,1992,Gingerbread,2578.714647529671
3957,2.6428626222273035,6,2004,Wood,1996.8977404775771
3958,2.5593703411995348,6,1994,Gingerbread,3089.2975688265833
3959,2.597657324200961,5,1993,Stucco,2386.0286954694056
3960,2.7924805593258193,6,1973,Brick,1026.1710757651438
3961,2.0846637093888867,5,1986,Concrete,2279.419237475771
3962,3.80628676370063,5,1992,Wood,2735.8546997416775
3963,3.7683341181497703,5,1992,Wood,2336.8493368583754
3964,3.4828359788580854,4,1992,Wood,2269.3254257839944
3965,2.815711253085508,4,1990,Wood,3425.3293249100498
3966,2.1884705125920316,4,1998,Wood,2635.83469918199
3967,1.8470433177292374,5,1983,Wood,1447.1777594433338
3968,2.7807621846219606,7,1995,Wood,2715.243991222295
3969,2.2706008316954036,4,1973,Wood,1355.8180318634793
3970,2.622033020477779,8,1991,Wood,5056.805288364195
3971,2.1813851381225313,6,1976,Gingerbread,1260.4622799007468
3972,3.0661192397015316,5,2001,Stucco,3174.646472314401
3973,2.9750423975060483,6,2001,Gingerbread,2488.448437825457
3974,2.99853510975942,5,1994,Wood,2684.4270716880133
3975,2.6823795409370628,4,1988,Wood,2857.1513751104417
3976,3.3951597842656707,6,1997,Wood,1492.0678592152128
3977,2.823689283939083,6,1982,Wood,3077.1578309192623
3978,3.4563034701652997,7,1974,Wood,2784.0023653254066
3979,2.5404740571637343,7,1988,Wood,1908.6922586157214
3980,2.9146558057842955,5,1989,Wood,5039.870121067287
3981,1.8651257599905828,6,1996,Brick,2329.3480665878765
3982,1.2426366699512719,6,1997,Gingerbread,3031.43278989227
3983,1.921850404998085,5,1960,Wood,2678.5825422225666
3984,2.681819573539255,7,1998,Concrete,2851.763365986333
3985,3.3720659321878235,5,1984,Wood,1411.1619585895148
3986,3.6885517943235833,5,1997,Wood,2440.6426590043
3987,2.766196671746466,6,1984,Wood,2253.948931919101
3988,3.1201499083979987,4,1976,Wood,3475.6047670289554
3989,1.0753871424795292,9,2002,Gingerbread,4993.168274426571
3990,0.6896046472007753,4,1991,Wood,1344.5952600670037
3991,2.2483653309733858,7,1992,Wood,1683.2586873322655
3992,2.878621358658209,7,1979,Gingerbread,3506.6466711670287
3993,3.523527590482755,4,1984,Stucco,1561.517797057462
3994,2.9928694480965516,7,1992,Wood,2662.843165770139
3995,2.381980242718408,4,1993,Brick,1570.2853471719532
3996,3.4301289045300307,5,1997,Gingerbread,2165.050225220428
3997,3.2791926839177,8,1982,Wood,2707.4897901915306
3998,3.6384053999758867,7,1980,Wood,3052.9676877206325
3999,2.875899009362243,5,1979,Wood,2411.7218072014675
4000,2.6885303420811626,6,1983,Stucco,2073.2863501618626
4001,3.581265228004666,6,1982,Gingerbread,3612.7660599060137
4002,2.3591634954908014,7,1986,Wood,2694.49123518813
4003,2.383758536041999,7,1996,Stucco,2452.3278795272795
4004,3.0495943815046203,5,1988,Wood,1951.1645384212782
4005,2.547744354818248,6,1977,Wood,1721.6238817500293
4006,3.4591217574508937,6,1990,Wood,3093.5185151771802
4007,3.12944941941116,6,1984,Stucco,2545.174982043287
4008,3.5463907990344534,5,1994,Wood,3492.4505984580014
4009,3.403334853579043,6,1988,Wood,2444.650065034344
4010,2.740230022889149,7,1992,Gingerbread,1366.1766176754468
4011,2.0864401691643235,6,1981,Wood,2750.7801853177893
4012,2.7000489333916637,7,1997,Wood,2789.279051448469
4013,2.722762621033164,7,1986,Gingerbread,3000.837439515903
4014,3.2982628337271906,7,1987,Brick,2518.942780528507
4015,2.788426111751633,5,2004,Gingerbread,3620.5906716708178
4016,1.7286380075716372,5,2005,Wood,4685.105393219669
4017,2.5876869416317874,5,1971,Wood,2287.4129995191893
4018,2.996291288266281,8,1993,Wood,3337.586090380427
4019,3.2940430272276067,5,1993,Concrete,2257.9599159112086
4020,1.6879854787578,5,1985,Wood,3023.0602226344777
4021,2.47923371633528,5,2015,Concrete,2454.260205655569
4022,3.8882364921532586,7,1974,Wood,3301.3018414201724
4023,2.801514204192809,8,1989,Concrete,2810.3214606781467
4024,2.456403569805792,7,1990,Wood,3350.6169927359033
4025,1.7910505581658893,5,1979,Wood,1029.2088360142177
4026,1.706702971288724,8,2011,Concrete,2141.931907815184
4027,3.2156830665667524,8,1970,Wood,3824.7848956610064
4028,2.399160208891879,3,1976,Wood,1994.2765041088321
4029,3.4916606722538943,6,1983,Wood,2691.2719902082317
4030,3.49991352638836,5,1998,Wood,2891.4283459053036
4031,2.0653558186380336,4,1999,Wood,1630.3427640403586
4032,3.7652684985937186,3,1994,Wood,1638.1259489386048
4033,3.0654752502839773,6,1980,Wood,1557.2091608921694
4034,1.9458818633907513,7,1997,Stucco,4239.023059985839
4035,3.9999039805981167,4,2012,Stucco,1431.5716993428075
4036,1.942978286578978,5,1967,Wood,2469.7127014514517
4037,4.15388988454723,5,1992,Wood,1866.2580390268436
4038,2.5316592859023013,7,1984,Wood,2242.19321517418
4039,2.5198749383720256,5,1981,Wood,1627.6295701158313
4040,2.9832448924670403,5,1988,Wood,2218.910979732987
4041,2.9517796649091843,7,1983,Wood,2358.944542221717
4042,1.8331217054926965,6,1992,Brick,1020.5003274816838
4043,2.3042433998530356,5,1988,Wood,2195.6040760305796
4044,2.3094197458750627,7,1992,Wood,2455.7725591260187
4045,2.4070963722608005,5,1978,Wood,2552.5425158199864
4046,3.481921227869818,8,1992,Wood,3240.13453919807
4047,3.5353398625442085,5,1999,Wood,2266.838647426534
4048,2.7484994411772132,5,1991,Wood,2305.0431152553315
4049,2.9163772155890486,4,2010,Wood,1468.9810624453307
4050,2.509531962593174,5,2004,Wood,3288.2181109392977
4051,1.8121175431946486,8,1985,Gingerbread,1840.0842960426821
4052,2.9639930222008055,7,1985,Stucco,2043.6260461458876
4053,2.6909467358643973,6,1999,Wood,1583.8612724164898
4054,3.179555334002151,4,1984,Wood,1667.4468464193033
4055,2.8046361108632456,5,1989,Wood,1254.5407885077416
4056,2.238761373059789,5,1992,Wood,2640.435911625602
4057,2.9403439136975957,6,1999,Wood,4768.33314256572
4058,2.4841248058953025,8,1993,Wood,2764.0216500862
4059,3.5465674985705236,8,1976,Wood,1740.346191727638
4060,2.91392892791908,7,1991,Gingerbread,2894.1249632113318
4061,2.6674050222106676,6,1999,Wood,1859.3711996823988
4062,3.091010761107327,5,1991,Wood,1805.0511205873026
4063,2.446093313683602,4,1988,Wood,2913.049966284223
4064,3.415905395242956,5,2019,Stucco,2045.2411806277044
4065,1.9313725452926178,5,1984,Gingerbread,1190.9517516109122
4066,2.1197468658439607,6,1994,Concrete,2241.149759348958
4067,3.976674114371368,7,1993,Stucco,2173.594184311101
4068,3.1348501656064762,6,1985,Wood,1943.52568497851
4069,2.576971679637374,5,1999,Wood,3495.199304767633
4070,3.379472045482972,5,2003,Stucco,3321.345103408859
4071,2.7658263668183927,7,1989,Wood,3000.986522492964
4072,2.4727531382188275,7,1989,Wood,3052.850787815287
4073,2.531753294062185,6,1976,Gingerbread,2089.6188874500363
4074,2.094006273031511,6,1995,Wood,2340.671699575734
4075,3.492004970528814,6,1977,Wood,1775.7668389462965
4076,2.035530249187711,6,2003,Stucco,2450.6158993596914
4077,2.966005754069822,5,1976,Concrete,2951.433869484931
4078,3.3674466902914544,5,1988,Wood,4040.849047670968
4079,2.017709061988905,6,1983,Concrete,2247.726202283457
4080,3.582017001449053,2,2005,Wood,1446.162259513202
4081,3.8054173260212454,5,1995,Wood,2652.048072169438
4082,2.751369643697992,7,1976,Wood,2220.7028259424974
4083,3.297749149884734,6,1994,Gingerbread,2948.0809512269407
4084,2.147690947201844,6,2005,Wood,1657.487251324416
4085,3.147636053499948,8,1991,Wood,1731.6631874634074
4086,3.034422388279565,8,1994,Wood,2800.7937446073565
4087,4.079230949752782,4,1983,Wood,2449.012076947024
4088,2.9777997749414244,6,1981,Brick,1225.9799900474113
4089,3.2433167130677893,7,1991,Wood,1647.6641085678812
4090,2.8749160358653327,7,1984,Wood,2108.621370191619
4091,2.8466014297023174,5,2012,Wood,3251.183952136324
4092,2.781269205184265,6,1984,Wood,4989.61984427554
4093,2.6874707923221894,6,1980,Wood,2728.5068301797482
4094,2.534440443557682,6,1972,Wood,2454.764265081979
4095,2.1676073298829053,6,1998,Brick,1211.9896999122682
4096,3.053226649532268,7,1994,Wood,2684.267509099802
4097,3.1851765242184302,5,1991,Wood,1329.578992368835
4098,1.7114964652218303,8,1979,Wood,2396.6435911894646
4099,3.9456117161522832,5,2000,Concrete,2969.148841024109
4100,2.4795876307823455,6,1985,Wood,3356.192567093211
4101,3.564547955420848,5,1989,Concrete,2975.472920960001
4102,2.3436517381323196,5,1985,Wood,1858.6623399621665
4103,2.625469513442269,7,1977,Wood,2498.9674199921255
4104,1.220165998232797,5,1986,Wood,2483.2219421130344
4105,2.2485317225649646,4,1991,Wood,2678.0839275941585
4106,3.2220828805920965,4,1995,Wood,2385.4882511279593
4107,1.921846738011376,8,1985,Wood,1876.0586337376276
4108,2.137988962303353,10,1991,Stucco,1940.1793008064851
4109,3.3355333865238728,5,1975,Concrete,1891.9022418064687
4110,2.9948379340203015,6,1998,Wood,2572.2396597969628
4111,1.9809601795661589,3,1999,Wood,3372.1737318797027
4112,3.4100750285414003,7,1995,Wood,3152.855495180375
4113,3.6569828698450633,6,1996,Wood,1572.3071702585141
4114,2.556358541208184,6,1994,Wood,3344.884158501947
4115,1.1753520289385593,5,2004,Wood,3192.8147613430833
4116,2.628245190502728,10,1977,Wood,2076.320015340203
4117,2.181113173208558,6,1987,Wood,2408.947321511433
4118,4.224791995839308,7,1987,Wood,2443.4831381373365
4119,1.9946172523929602,4,1972,Wood,1895.5412798037053
4120,1.7485552828141206,5,1978,Wood,2168.2812378608305
4121,2.3301763510616533,7,1980,Wood,2568.8450423312734
4122,3.1455765820852504,6,1972,Wood,2033.3751192096886
4123,2.1767221385540885,4,1983,Wood,1400.175166369202
4124,2.1560850684662283,5,1979,Wood,2592.9559844702403
4125,2.74107228296364,5,1993,Stucco,1664.8341337178313
4126,1.9365454237723254,7,2010,Wood,2171.345441245284
4127,3.143744529006167,4,2009,Wood,2764.0608051570844
4128,3.903028890252146,5,1968,Wood,2659.1361612594055
4129,2.4316081811413475,6,2000,Wood,3331.023116068162
4130,2.1159132761670416,5,1993,Gingerbread,1791.600851965725
4131,2.322962252308415,7,1988,Wood,2386.5757120163153
4132,3.176197210976488,5,1980,Wood,2528.41860573464
4133,3.181482131551607,4,1993,Wood,1039.918240707056
4134,2.8826679207458534,4,2010,Wood,1900.6114493785992
4135,3.0558583270328405,7,1982,Wood,3004.601548303621
4136,2.5990592578330545,6,1987,Stucco,1595.2809372618901
4137,2.4167956176659064,6,1983,Wood,1275.7924123762127
4138,2.020180504648825,7,2004,Wood,4028.9737013775807
4139,3.3363459444688996,6,2000,Stucco,1913.2722174798603
4140,3.169503649095633,5,1997,Wood,1662.356459857739
4141,1.75718590964542,7,1986,Brick,1891.952674246834
4142,3.5190149672109388,6,1993,Wood,2101.7155095280546
4143,3.2426691851107967,8,1990,Brick,1127.2728956853614
4144,2.847961907632717,7,1986,Wood,2247.3847947501154
4145,2.4311284311974033,5,1974,Stucco,1635.6478163618062
4146,2.6102882449523377,6,1987,Wood,2277.047046551209
4147,3.3897768747392685,6,1998,Wood,2721.9838653741886
4148,2.53225087597294,5,1994,Concrete,2565.8715019580236
4149,3.319651039436358,6,1983,Wood,3351.050082662215
4150,2.6865712888558884,7,1992,Wood,2277.9070423348176
4151,2.619346874618261,7,2019,Wood,3041.8206165167117
4152,2.8623361535784047,6,1991,Wood,2722.061550488314
4153,1.4652524577639854,6,1987,Concrete,3972.980380233484
4154,2.964648173239451,5,1982,Wood,2140.3238294382077
4155,2.877493472800779,6,1976,Stucco,3131.19288832779
4156,3.642953741904163,6,1999,Wood,2898.661059953183
4157,2.97412552166087,7,1997,Gingerbread,3518.5817080878232
4158,2.519444346323465,7,2006,Wood,2182.880496001249
4159,1.9907797606218423,6,1996,Wood,2454.023044902799
4160,3.168754125792806,6,1980,Wood,2364.252787845692
4161,2.2594119960066674,6,1991,Concrete,2515.3389726145124
4162,2.3044799125165563,7,1997,Wood,2828.714137146923
4163,2.934919675828564,6,2012,Concrete,2430.8243618765982
4164,2.670531699807593,5,2001,Wood,2918.01833075198
4165,2.3700220392940423,7,1993,Wood,3160.1294909569065
4166,3.7168515404102473,7,2003,Wood,3062.2133832804116
4167,2.3349526290663905,6,1975,Gingerbread,3748.188575553467
4168,1.8904232556373852,4,1993,Wood,3033.5470413759394
4169,3.8677581008983,7,2007,Gingerbread,2276.585800484707
4170,4.172083797872438,6,2005,Wood,1936.9582186546288
4171,3.1083715781872803,5,1988,Wood,2688.6612703328196
4172,1.5663273060797271,5,1997,Wood,2330.4267054053757
4173,2.5825567507709803,4,1983,Concrete,2255.7439511767884
4174,1.8001033009146323,6,1985,Stucco,2399.961948688165
4175,3.5494998315057424,7,1987,Wood,1722.4296913593803
4176,3.8548964049200856,5,1972,Wood,1424.0080248216548
4177,1.9179657466733855,7,1990,Wood,1663.8484605396
4178,2.1347832660387147,7,1978,Wood,2425.943386217722
4179,2.260191799118546,4,1979,Concrete,2459.384055596835
4180,2.4558172126137596,9,1994,Stucco,2607.6268780557225
4181,1.8752441984962136,5,1988,Wood,3201.8630108538155
4182,3.2808093747481375,6,1987,Wood,2437.4300980017633
4183,2.870655520874082,7,2001,Wood,3072.2236740998233
4184,2.1952190158749967,5,1994,Brick,1433.409501198341
4185,3.598603194898696,7,2011,Wood,2725.6853385355744
4186,3.187871277412715,7,2002,Wood,3780.7138335535083
4187,1.3196133731727056,6,1983,Wood,1541.7440075953982
4188,2.8129340751014538,6,2010,Gingerbread,1902.3035153932706
4189,2.743121213232459,8,1980,Gingerbread,2846.843735529417
4190,2.946059067274566,5,1998,Stucco,1833.0531498086123
4191,2.7810450911520723,6,1977,Wood,2102.529656586798
4192,2.372779903336171,5,1978,Wood,1773.6313116792535
4193,2.8752472963883235,7,1987,Wood,2910.5803192655194
4194,3.8556894153324546,8,1980,Brick,1609.225805075099
4195,2.6810142014851324,6,2000,Brick,821.8035989505876
4196,3.1058697749978017,7,1982,Wood,1772.864429683285
4197,3.3693482242801083,5,1990,Wood,2194.681081708759
4198,3.2998308621402836,5,1991,Wood,1880.7581928117954
4199,2.7371645318054885,5,1996,Wood,3162.184664655152
4200,1.5262730312064896,7,1980,Concrete,2309.903388537834
4201,2.7978959574453373,7,1982,Wood,3710.0636445663804
4202,2.9270400789198447,4,1994,Wood,2226.5314575677785
4203,1.6930066313799115,4,1984,Wood,1489.741133459498
4204,2.2037095069408736,4,1975,Wood,1755.1658834946422
4205,1.4067119240619483,6,1988,Wood,2511.2741755229454
4206,4.191002338313049,7,1979,Wood,2182.9893233838693
4207,2.8822177402071234,8,1988,Wood,2736.666357497828
4208,3.7521161285938587,7,1998,Gingerbread,2551.0981884078983
4209,3.6662879964588906,6,1996,Stucco,3521.421640759862
4210,2.122399303682886,6,1971,Wood,2834.6597785505633
4211,2.60473793623379,4,1985,Wood,2509.8994067062845
4212,2.3928513916916505,7,1990,Wood,3924.623276401136
4213,2.887573548339875,4,1992,Wood,2071.521357958557
4214,2.546288730224409,7,1991,Wood,3145.3264914809115
4215,1.2705014819121967,4,1985,Wood,2707.7375197118226
4216,3.3521689675571857,6,1978,Wood,2598.372374679592
4217,3.6977547581487986,8,1975,Concrete,2493.1675544042555
4218,3.6829713791066916,7,1979,Wood,2907.352062475082
4219,1.8395359915650702,7,1995,Concrete,3206.2658237312976
4220,1.0654096579687544,5,1992,Wood,2875.7557306417543
4221,3.2748812377664835,6,1997,Concrete,3097.9173412599134
4222,2.122091199391882,7,1985,Brick,1790.380365315457
4223,3.1812189303296408,5,1974,Stucco,1692.5191637348628
4224,2.5673508965988052,6,2010,Wood,2866.273464599535
4225,2.6184388004036103,6,2018,Wood,2092.2008447118883
4226,2.2367223438404653,4,1992,Wood,1382.0273996291917
4227,4.583430677045845,4,1981,Wood,2257.365310761921
4228,2.318818676133216,8,2003,Wood,2273.5863469691067
4229,2.7087641502209183,3,1991,Wood,3625.010766545347
4230,3.1476221722080604,7,1987,Wood,2847.595018765993
4231,3.576949682869247,4,1989,Stucco,2035.7554605659466
4232,2.956928202853902,5,1990,Wood,3175.214606328317
4233,2.8925746302668527,6,1987,Brick,1083.8663617680572
4234,2.8563231516276653,6,1994,Wood,2830.2427425027377
4235,2.515199988438103,6,1986,Wood,2695.8629405337806
4236,3.0692128783348367,7,1983,Wood,2418.808571043069
4237,1.8779492792056556,7,1987,Wood,3264.1514057426816
4238,3.078657800421931,5,1976,Wood,3050.751423197467
4239,2.4459428181342893,5,1998,Stucco,3198.829663614125
4240,2.915072231761357,8,1983,Wood,2399.7002890284894
4241,3.4239736462756913,7,1982,Wood,1764.7978715177312
4242,3.1155921906130497,6,1991,Wood,2683.9124956959695
4243,2.1380522033330114,7,1994,Wood,2028.0356140021722
4244,2.4109916495960046,7,1991,Wood,2454.99674411459
4245,1.933427357360809,5,1986,Wood,2914.728329058417
4246,3.017919782695997,7,1996,Wood,2937.9557444153907
4247,1.9581970471890355,7,1984,Brick,1947.7836934316833
4248,3.644390714048074,3,1993,Wood,2243.908136576816
4249,2.5525592460716253,7,1998,Concrete,2296.6928717160395
4250,1.9826543518266426,6,1988,Concrete,2351.9457720474143
4251,3.056272753594366,7,1984,Gingerbread,1810.7832646284444
4252,2.8727449748245797,4,1998,Wood,2557.8551255033763
4253,2.8090315017121554,6,1979,Wood,2257.7767414852638
4254,2.042977968459478,4,1978,Wood,3034.8765211377618
4255,3.5300855373193496,6,1980,Wood,2478.6131772523327
4256,3.6009495273586842,6,1980,Gingerbread,2381.556288115417
4257,2.5101499512248955,7,1997,Wood,3218.1782213706856
4258,3.367333248646068,6,1976,Wood,2595.6775612933066
4259,3.414065158862043,7,1978,Wood,2174.769221418831
4260,4.282581169910065,3,1991,Wood,1611.7887230886413
4261,1.7805066189015917,5,1983,Wood,1930.9566772970963
4262,2.115052742062043,4,2004,Wood,1462.3715179323685
4263,2.5929659821098405,7,1986,Wood,2240.519041705141
4264,3.2671182271970025,7,1998,Wood,1899.8391407214287
4265,2.001321400682935,6,2000,Gingerbread,1963.6541874855168
4266,1.1120884460602705,5,1986,Wood,2295.564706750427
4267,3.122463873066725,4,1990,Wood,3266.8744661338615
4268,2.4149403502894917,7,1975,Wood,2245.57938126406
4269,2.883624605837186,6,1985,Wood,4115.101828608544
4270,2.2207292360526876,8,2002,Gingerbread,2213.212491469716
4271,2.5502578166295193,7,1989,Concrete,2999.2762060388554
4272,3.1459094613324936,6,1980,Wood,1186.6927802657078
4273,3.720135793526792,5,1987,Concrete,2594.4195017007855
4274,3.232797837104705,5,1993,Brick,1898.8080989899147
4275,3.817840436667707,5,2014,Wood,3862.331055504639
4276,2.02149451452336,9,1993,Stucco,2026.0449223841072
4277,2.892601333664495,7,1983,Brick,1560.4798419262997
4278,1.4747346801488894,5,1994,Wood,1934.9456391987178
4279,2.5598413298919307,4,1995,Gingerbread,4577.649983052434
4280,2.932292916337422,6,1983,Concrete,1884.0890398633453
4281,2.4539804271420387,7,2008,Wood,2204.2110398513073
4282,2.58029903610284,6,1984,Wood,1642.1474843652718
4283,3.266541896603498,4,2006,Concrete,2644.6035421276442
4284,3.8859756172959896,6,1983,Stucco,1720.5223610649498
4285,2.6819690540451218,7,1993,Concrete,1840.0983025887028
4286,3.4484891662705324,8,1990,Wood,1863.7593915138132
4287,2.2243695246174697,5,1992,Wood,1887.2340528919049
4288,3.685454951224092,8,1997,Concrete,2356.571741093572
4289,2.4772520149731085,6,1998,Gingerbread,3513.5865301351337
4290,3.292296894490947,7,2001,Concrete,2208.3173674661443
4291,4.2405363017950375,6,1992,Stucco,2386.3370254013166
4292,3.217782861267423,7,1976,Brick,1285.378329722282
4293,3.827376004341884,5,1991,Gingerbread,2468.9614971410697
4294,2.512573257280372,5,1983,Wood,2563.821276754004
4295,3.105785526305681,5,1989,Stucco,1885.1398431331347
4296,3.2723939175123187,6,1997,Wood,2083.6161554300247
4297,3.0806219486992865,5,2002,Concrete,2753.217233355509
4298,2.2036944698986116,7,2003,Concrete,2007.8006066205692
4299,2.5350521308515033,5,1983,Brick,1033.8988213132334
4300,3.462126156383992,6,1979,Gingerbread,2577.1845396942417
4301,2.130012116519583,7,1977,Wood,1634.65280077517
4302,4.029100132070903,7,1984,Gingerbread,1408.4845141184408
4303,3.432725555605734,6,1991,Wood,2771.977391828804
4304,2.7525845271918983,5,1977,Gingerbread,1817.4018260989785
4305,2.800962275023536,4,1999,Wood,2334.522779474499
4306,3.8390489587681533,6,2007,Wood,1978.6772199834174
4307,3.392199346994799,4,1998,Wood,1524.8942152649663
4308,2.935995381607263,6,1986,Gingerbread,2450.0095112693443
4309,3.300976851986387,6,1989,Brick,1487.6073010932773
4310,3.9780940887080214,5,1989,Wood,3338.5118338226466
4311,2.6642211444315382,6,1983,Wood,2241.1060778698507
4312,2.2380924410810477,4,1994,Wood,3519.1897341528534
4313,3.889503687937866,5,1982,Wood,2876.353153799057
4314,2.9437576568663966,6,1989,Wood,2534.7570731493174
4315,3.4059041633259204,5,1993,Wood,2602.006321042236
4316,3.4557911628698395,6,1990,Stucco,1706.7018617102783
4317,2.688176072590855,9,1993,Stucco,4515.678615669781
4318,3.5785797894529323,8,1999,Concrete,2153.7701547978854
4319,3.769919845149276,5,1984,Wood,3464.465273032362
4320,3.736411236150823,7,1999,Concrete,2542.223705234956
4321,2.0248220612118857,6,2000,Concrete,1572.8574678827379
4322,2.6739575318068605,7,1988,Gingerbread,1607.7760744276268
4323,1.4080208470250177,8,2001,Wood,2301.4238435571115
4324,2.030047906229706,8,1997,Wood,3130.7625947744527
4325,3.0518703504613645,5,1989,Wood,2776.430146942815
4326,2.558169754741893,5,1999,Wood,3807.7630306864953
4327,2.3993076687837616,7,1982,Wood,2574.4390109435667
4328,3.127161505357139,7,2008,Concrete,2865.530143773409
4329,2.729575687190552,4,2001,Wood,2176.060063590329
4330,2.1925408191588653,5,1998,Wood,2890.6119227726876
4331,3.5410877196228223,7,2003,Concrete,3295.7328414942526
4332,2.499229253035676,4,1989,Concrete,2160.724234613172
4333,3.3493667615917553,7,1976,Wood,2775.129315344309
4334,2.7128290838182325,6,2011,Wood,3008.0988109629416
4335,2.1145890397815146,6,1988,Wood,2074.759255756826
4336,3.3500651984571426,8,1983,Wood,3040.0939537373365
4337,2.1173537410366223,6,1998,Concrete,3104.427270635304
4338,1.7730713864619996,6,1986,Wood,2219.4399358161586
4339,4.445394374468353,4,1979,Brick,717.1312484998001
4340,2.557999279823483,6,2000,Stucco,1713.89195603713
4341,1.956546847795666,6,1993,Wood,2727.273823731097
4342,2.6039866747754963,6,1971,Concrete,3237.354721729425
4343,2.6835411279164902,5,1988,Wood,2084.701680827602
4344,3.537619960207311,8,1995,Wood,1426.4599110902611
4345,2.86893753202804,5,1979,Stucco,3106.1216726189054
4346,2.964636992090669,7,1989,Wood,2943.355687809146
4347,2.2822021304338005,7,1984,Wood,2058.513568036902
4348,3.673466666163014,6,2015,Wood,2857.005728187921
4349,3.2165672132416043,7,1973,Wood,3110.5705569989927
4350,3.7797187791834466,6,1981,Concrete,2204.7500787568565
4351,3.526637208748019,7,2010,Wood,2569.0188016450957
4352,2.888997279583261,8,1987,Wood,2779.2996816366
4353,3.372089963558407,6,1984,Wood,1912.569067038235
4354,2.770697477995129,6,1993,Brick,1732.1279551697805
4355,3.3536791370078274,7,1991,Wood,3454.978578492606
4356,1.0979830325882227,7,2000,Wood,2847.26658209344
4357,2.523037056425189,6,1989,Gingerbread,1762.239510199388
4358,1.867311145569063,5,1979,Wood,2074.062488774581
4359,2.527901344051959,6,1987,Concrete,2607.8864989466056
4360,2.395432865179736,4,1994,Concrete,1476.1613419422938
4361,3.5531380356240083,5,1985,Brick,2144.758554233416
4362,3.281368873036261,6,1988,Wood,2596.3358148530992
4363,2.2381069987332523,5,1978,Wood,2482.390338963971
4364,2.421349505911217,7,1994,Wood,1916.0483794101488
4365,3.8998544669304613,7,1972,Wood,2741.0836349453252
4366,2.5200672728502025,6,1991,Concrete,1907.1377265679384
4367,2.1894932258796165,5,1991,Wood,1600.5308402322114
4368,2.5348561664805582,6,1988,Wood,2135.1842306849226
4369,2.425330065047506,5,1992,Concrete,1344.011758994727
4370,2.4561135586090295,5,1998,Wood,1835.0538028367378
4371,2.3553045101472567,4,1977,Wood,2707.321990249502
4372,3.1863744653667405,5,1965,Wood,1924.1563702386886
4373,2.8948405819648775,5,1990,Wood,2136.7295739038254
4374,2.717147068322472,6,1995,Wood,1639.960875410266
4375,3.766548026704015,6,1975,Gingerbread,3249.1684241816047
4376,4.0624686651575885,5,1984,Stucco,1831.1207506609471
4377,2.957699173454743,7,1969,Stucco,2692.497375153603
4378,3.3819211739314783,5,1974,Wood,3317.516461960907
4379,2.7014367767504415,5,1980,Stucco,2938.733827911296
4380,2.392245902682557,6,1997,Gingerbread,1669.2213037881518
4381,3.2414653037590844,6,2008,Wood,1673.0983918193042
4382,3.4053921375116514,5,1995,Wood,1656.1503797242042
